AR193157;4;4;Hermana Tortola 5 Primaria Guia Colombia;Hermana Tortola 5 Primaria Guia Colombia;;;13;;;;;;;;;;;;;;;1931571931570;1931571931570;;10;0;;;;;67,10;67,10;0,00;;;;;CAT;;
AR193158;4;4;Hermano Halcon 6 primaria Guia Colombia;Hermano Halcon 6 primaria Guia Colombia;;;13;;;;;;;;;;;;;;;1931581931584;1931581931584;;10;0;;;;;67,10;67,10;0,00;;;;;CAT;;
AR193167;4;25;Don Orione MD   INI;Don Orione MD   INI;;;13;;;;;;;5;;;;;;;;9789877319286;9789877319286;;10;0;;24,00;17,00;0,40;180,00;180,00;0,00;;;;;TXT;;
AR193168;4;24;Luna mía;Luna mía;;;13;;;;;;;1;333;;;;;;;;;;09;0;;;;;;;;;;;;PGR;;
AR193169;4;24;Presencia (rediseño);Presencia (rediseño);;;13;;;;;;;;499;;;;;;;;;;09;0;;;;;;;;;;;;PGR;;
AR193219;4;24;Catálogo Literatura juvenil 2019;Catálogo Literatura juvenil 2019;;;13;;;;;;;;;;;;;;;;;;10;0;0;;;;0,00;0,00;0,00;;;;;PGR;;
AR193220;4;24;Catálogo Literatura infantil 2019 ;Catálogo Literatura infantil 2019 ;;;13;;;;;;;;;;;;;;;;;;10;0;0;;;;0,00;0,00;0,00;;;;;PGR;;
AR193221;4;24;Catálogo de verano 2019;Catálogo de verano 2019;;;13;;;;;;;;;;;;;;;;;;09;0;;;;;;;;;;;;PGR;;
AR193258;4;4;La fiesta del domingo Ciclo C;La fiesta del domingo Ciclo C;;;13;;;;;;;;;;;;;;;;;;09;0;;;;;;;;;;;;CAT;;
AR193259;4;4;Hijos de Dios. Confesion. Libro del Niño;Hijos de Dios. Confesion. Libro del Niño;;;13;;;;;;;;;;;;;;;;;;09;0;;;;;;;;;;;;CAT;;
AR193260;4;4;Hijos de la Iglesia. Crismacion. Libro d;Hijos de la Iglesia. Crismacion. Libro d;;;13;;;;;;;;;;;;;;;;;;09;0;;;;;;;;;;;;CAT;;
AR193261;4;4;Hijos de la Iglesia. Crismacion. Guia 2;Hijos de la Iglesia. Crismacion. Guia 2;;;13;;;;;;;;;;;;;;;;;;09;0;;;;;;;;;;;;CAT;;
AR193262;4;4;La Alegría de encontrarnos con Jesús. Gu;La Alegría de encontrarnos con Jesús. Gu;;;13;;;;;;;;;;;;;;;;;;09;0;;;;;;;;;;;;CAT;;
AR193263;4;4;Dejar entrar a Jesus en casa;Dejar entrar a Jesus en casa;;;13;;;;;;;;;;;;;;;;;;09;0;;;;;;;;;;;;PPC;;
AR193265;4;4;El método dorado;El método dorado;;;13;;;;;;;;;;;;;;;;;;09;0;;;;;;;;;;;;PPC;;
AR193266;4;4;Jesús en la Eucaristía me lleva a la comunidad 3. Guia. Plan de 3 años;JESUS EN LA EUCARISTIA.3.GUIA.PLAN 3 AÑO;;;13;;;;;8;;;640;;;;;;;;;1;09;0;0;;;;;;;;;;;CAT;;
AR193267;4;4;Jesús en la Eucaristía me lleva a la Comunidad 3. Libro del niño. Plan de 3 años;JESUS EN LA EUCARISTIA 3.NIÑO Plan 3 año;;;13;;AUT;13359;13359;8;;;640;;;;;;;;;1;09;0;0;;;;;;;;;;;CAT;;
AR193268;4;4;El grupo de los que le siguen. Libro del Joven. Tercera Etapa;El grupo de los que le siguen. Joven;Itinerario de catequesis para adolescentes y jovenes;;13;;AUT;14094;14094;;;;;;;;;;;;;;09;0;0;;;;;;;;;;;CAT;;
AR193269;4;4;El grupo de los que le siguen. Libro guía. Tercera etapa;El grupo de los que le siguen. Guía;Itinerario de catequesis para adolescentes y jovenes;;13;;AUT;14094;14094;15;;;;;;;;;;;;1;09;0;0;;;;;;;;;;;CAT;;
AR193270;4;4;Agenda Marianista. 2019;Agenda Marianista. 2019;;;13;;;;;;;;;;;;;;;;;;09;0;;;;;;;;;;;;PPC;;
AR193283;4;25;Kit Smarty libro   actividades;Kit Smarty libro   actividades;;;12;;;;;;;2;;;;;;;;;;;10;0;;;;;540,00;540,00;0,00;;;;;TXT;;
AR193284;4;25;Kit Smarty libro   actividades;Kit Smarty libro   actividades;;;12;;;;;;;2;;;;;;;;;;;10;0;;;;;540,00;540,00;0,00;;;;;TXT;;
AR193285;4;25;Kit Smarty libro   actividades 3;Kit Smarty libro   actividades 3;;;12;;;;;;;2;;;;;;;;;;;10;0;;;;;540,00;540,00;0,00;;;;;TXT;;
AR193286;4;25;Kit Smarty libro   actividades 4;Kit Smarty libro   actividades 4;;;12;;;;;;;2;;;;;;;;;;;10;0;;;;;540,00;540,00;0,00;;;;;TXT;;
AR193287;4;25;Kit Smarty libro   actividades 5;Kit Smarty libro   actividades 5;;;12;;;;;;;2;;;;;;;;;;;10;0;;;;;540,00;540,00;0,00;;;;;TXT;;
AR193288;4;25;Kit Smarty libro   actividades 6;Kit Smarty libro   actividades 6;;;12;;;;;;;2;;;;;;;;;;;10;0;;;;;540,00;540,00;0,00;;;;;TXT;;
AR193289;4;25;Kit Smarty libro   actividades 7;Kit Smarty libro   actividades 7;;;12;;;;;;;2;;;;;;;;;;;10;0;;;;;540,00;540,00;0,00;;;;;TXT;;
AR193502;4;25;Kit láminas. Biciencia 4 BON. Savia;Kit láminas. Biciencia 4 BON. Savia;;;13;;;;;;;;;;;;;;;;;;09;0;;;;;;;;;;;;TXT;;
AR193503;4;25;Kit láminas. Biciencia 5 BON. Savia;Kit láminas. Biciencia 5 BON. Savia;;;13;;;;;;;;;;;;;;;;;;09;0;;;;;;;;;;;;TXT;;
AR193504;4;25;Kit láminas. Biciencia 6 BON. Savia;Kit láminas. Biciencia 6 BON. Savia;;;13;;;;;;;1;;;;;;;;;;;09;0;;;;;;;;;;;;TXT;;
AR193659;4;24;El principito- clásicos contemporáneos;El principito- clásicos contemporáneos;;;13;;;;;;;1;;;;;;;;;;;09;0;;;;;;;;;;;;PGR;;
AR193661;4;24;Cuentos de la selva;Cuentos de la selva;;;13;;;;;;;;;;;;;;;;;;09;0;;;;;;;;;;;;PGR;;
AR193805;4;24;Y dormiras cien años;Y dormiras cien años;;;13;;;;;;;;;;;;;;;;;;09;0;0;;;;;;;;;;;PGR;;
AR193806;4;24;La marea de hielo;La marea de hielo;;;13;;AUT,TRA;12679,7727;12679;12;;;735;;;;4;;;;;1;09;0;496;;;;;;;;;;;PGR;;
AR193853;4;4;Catálogo de Catequésis PPC Argentina 2018 - 2019;CATALOGO CATEQUESIS PPC 2018-19;;;13;;EDI;7306;;;;;;;;;;;;;;1;09;0;0;;;;;;;;;;;CAT;;
AR193855;4;4;Manual de Oración Ignaciana 2da Edición;MANUAL DE ORACION IGNACIANA 2a Ed;Ejercicios espirituales para niños en el ámbito escolar y parroquial;;13;;AUT;16469;16469;6;;;;;;;;;;;;9;09;0;217;;;;;;;;;;;PPC;;
AR193983;4;25;Kit Quick Minds 1;Kit Quick Minds 1;;;12;;;;;;;9;;;;;;;;;;;09;0;;;;;;;;;;;;TXT;;
AR193984;4;25;Kit Quick Minds 2;Kit Quick Minds 2;;;12;;;;;;;9;;;;;;;;;;;09;0;;;;;;;;;;;;TXT;;
AR193985;4;25;Kit Quick Minds 3;Kit Quick Minds 3;;;12;;;;;;;9;;;;;;;;;;;09;0;;;;;;;;;;;;TXT;;
AR193986;4;25;Kit Quick Minds 4;Kit Quick Minds 4;;;12;;;;;;;9;;;;;;;;;;;09;0;;;;;;;;;;;;TXT;;
AR193987;4;25;Kit Quick Minds 5;Kit Quick Minds 5;;;12;;;;;;;9;;;;;;;;;;;09;0;;;;;;;;;;;;TXT;;
AR193988;4;25;Kit Quick Minds 6;Kit Quick Minds 6;;;12;;;;;;;9;;;;;;;;;;;09;0;;;;;;;;;;;;TXT;;
AR194087;4;4;Agenda Diocesana 2019 Concordia. Entre Rios;AGENDA DIOCESANA 2019 CONCORDIA - ENTRE ;;;13;;;;;10;;;;;;;;;;;;9;09;0;50;;;;;;;;;;;PPC;;
AR194089;4;25;Calendarios Aventuras 2019;Calendarios Aventuras 2019;;;13;;;;;;;;;;;;;;;;;;10;0;;;;;0,00;0,00;0,00;;;;;TXT;;
AR194113;4;25;Proyecto Mercedarias;Proyecto Mercedarias;;;13;;;;;;;1;;;;;;;;;;;09;0;;;;;;;;;;;;TXT;;
AR194243;4;25;Piensa infinito libro 1a;Matemática. Piensa Infinito. Singapur;;;13;;AUT,AUT,AUT;15903,15904,15986;15903,15904,15986;6;;1;;;;;;;;;;1;09;0;137;;;;;;;;;;;TXT;;
AR194244;4;25;Piensa Infinito Libro 1B ;Piensa Infinito Libro 1B ;;;13;;;;;;;;;;;;;;;;;;09;0;;;;;;;;;;;;TXT;;
AR194245;4;25;Piensa Infinito Cuaderno 1A ;Piensa Infinito Cuaderno 1A ;;;13;;;;;;;1;;;;;;;;;;;09;0;;;;;;;;;;;;TXT;;
AR194246;4;25;Piensa Infinito Cuaderno 1B ;Piensa Infinito Cuaderno 1B ;;;13;;;;;;;1;;;;;;;;;;;09;0;;;;;;;;;;;;TXT;;
AR194248;4;4;El padrenuestro;EL PADRENUESTRO;;;13;;AUT;12824;12824;18;;;759;;;;;;;;;1;09;0;0;;;;;;;;;;;PPC;;
AR194249;4;25;Kit Piensa Infinito. 1 Primaria;Matemática Singapur;;;13;;AUT;15986;15986;6;19;1;;;;;;;;;;1;09;0;608;;;;;;;;;;;TXT;;
AR194295;4;4;El arte de coordinar. 2º edición;EL ARTE DE COORDINAR. 2º EDICIÓN;;;13;;AUT;15867;15867;;;;;;;;;;;;;;09;0;0;;;;;;;;;;;CAT;;
AR194325;4;25;Guay 1. Uruguay. Material docente;Guay 1. Uruguay. Material docente;;;13;;;;;;;5;;;;;;;;;;;09;0;;;;;;;;;;;;TXT;;
AR194326;4;25;Guay 2. Uruguay. Material docente;Guay 2. Uruguay. Material docente;;;13;;;;;;;5;;;;;;;;;;;09;0;;;;;;;;;;;;TXT;;
AR194327;4;25;Guay 3. Uruguay. Material docente;Guay 3. Uruguay. Material docente;;;13;;;;;;;5;;;;;;;;;;;09;0;;;;;;;;;;;;TXT;;
AR194342;4;24;Te veo en la luna;Te veo en la luna;;;13;;;;;;;;424;;;;;;;;;;09;0;0;;;;;;;;;;;PGR;;
AR194343;4;24;Luna fantasma;Luna fantasma;;;13;;;;;;;;373;;;;;;;;;;09;0;0;;;;;;;;;;;PGR;;
AR194434;4;4;Revista Bíblica AÑO 80 2018 / 3.4;REVISTA BÍBLICA AÑO 80 2018 / 3.4;;;13;;AUT;15447;15447;20;;;616;;;;;;;;;1;09;0;0;;;;;;;;;;;REV;;
AR20030;4;24;Papá ya no vive con nosotros;BVB. 50 PAPA YA NO VIVE CON NOSOTROS;;;13;;AUT,ILU;2581,2102;2581;6;;;59;;;;;;;9788434839687;9788434839687;1;10;54;64;19,00;12,00;0,80;32,00;32,00;;;;;;PGR;;
AR20031;4;24;Valentín se parece a…;BVB. 52 VALENTIN SE PARECE A...;;;13;;AUT,ILU;2341,2348;2341;6;;;59;;;;;;;9788434838475;9788434838475;1;10;50;64;19,00;12,00;0,80;32,00;32,00;;;;;;PGR;;
AR20035;4;24;Las cosas de Pablo;BVB. 51 LAS COSAS DE PABLO;;;13;;AUT,ILU;2494,2167;2494;6;;;59;;;;3;;;9788434839694;9788434839694;1;10;52;64;19,00;12,00;0,80;32,00;32,00;;;;;;PGR;;
AR20042;4;24;La reina pirata;BVP. 8 LA REINA PIRATA;;;13;;AUT,ILU,TRA;2600,2420,5470;2600;5;;;333;;;;;;;9788434839663;9788434839663;2;10;100;32;19,00;15,00;0,40;32,00;32,00;;;;;;PGR;;
AR20078;4;24;Miguel;BVP. 7 MIGUEL;;;13;;AUT;3399;3399;5;;;333;;;;;;;9788434839656;9788434839656;2;10;100;30;19,00;15,00;0,40;32,00;32,00;;;;;;PGR;;
AR20086;4;24;Rimas de luna;BVP. 9*RIMAS DE LUNA;;;13;;AUT,ILU;2086,2102;2086;5;;;333;;;;7;;;9788434839670;9788434839670;2;10;100;30;19,00;15,00;0,40;32,00;32,00;;;;;;PGR;;
AR20093;4;24;El misterio de la casa encantada;BVA. 49 EL MISTERIO DE LA CASA ENCANTADA;;;13;;AUT,ILU,TRA;2205,2147,5502;2205;7;;;42;;;;11;;;9788434839724;9788434839724;1;10;50;80;19,00;12,00;0,80;32,00;32,00;;;;;;PGR;;
AR20139;4;24;Fred, el pez;BVPC.33 FRED,EL PEZ;;;13;;AUT;2050;2050;5;;;333;;;;;;;9788434863354;9788434863354;2;10;44;30;20,00;15,60;1,00;32,00;32,00;;;;;;PGR;;
AR20151;4;24;Carolina Cabezahueca;BVP.10*CAROLINA CABEZAHUECA;;;13;;AUT,ILU;2577,2673;2577;5;;;333;;;;;;;9788434838499;9788434838499;1;10;100;31;19,00;15,00;0,40;32,00;32,00;;;;;;PGR;;
AR20172;4;24;¿Dónde está?;MUM.20 ¿DONDE ESTA?;;;13;;AUT,ILU,TRA;2364,2364,4812;2364;3;;;367;;;;;;;9788434840379;9788434840379;2;10;40;36;18,00;16,00;1,00;45,00;45,00;;;;;;PGR;;
AR20185;4;24;Memorias de una vaca;BVR. 72 MEMORIAS DE UNA VACA;;;13;;AUT,TRA;2116,5710;2116;10;;;424;;;0;6;;;9788434840478;9788434840478;1;10;18;176;19,00;12,00;1,10;39,00;39,00;;;;;;PGR;;
AR20224;4;24;El cocodrilo pintor;BVP. 6*EL COCODRILO PINTOR;;;13;;AUT,TRA;2621,4812;2621;5;;;333;;;;;;;9788434838024;9788434838024;2;10;100;30;19,00;15,00;0,40;32,00;32,00;;;;;;PGR;;
AR20226;4;24;Amalia, Amelia y Emilia;BVA. 53 AMALIA,AMELIA Y EMILIA;;;13;;AUT,ILU;2034,2563;2034;7;;;42;;;;4;;;9788434838550;9788434838550;1;10;44;96;19,00;12,00;0,90;32,00;32,00;;;;;;PGR;;
AR20266;4;24;Historia de Ana;GA. 94*HISTORIA DE ANA;;;13;;AUT;11624;11624;14;;;499;;;;;;;9788434827608;9788434827608;1;10;38;153;21,00;13,00;1,10;38,50;38,50;;;;;;PGR;;
AR20299;4;24;La temible niñasauro;BVP.13 LA TEMIBLE NIÑASAURIO;;;13;;AUT,AUT;3046,3334;3046,3334;6;;;333;;;;;;;9788434838741;9788434838741;1;10;100;32;19,00;15,00;0,40;32,00;32,00;;;;;;PGR;;
AR20471;4;24;El rey Solito;BVB. 56 EL REY SOLITO;;;13;;AUT,ILU;2738,2447;2738;6;;;59;;;;6;;;9788434843547;9788434843547;1;10;52;64;19,00;12,00;0,50;32,00;32,00;;;;;;PGR;;
AR20490;4;24;Yo quiero ser…;BVP.23 YO QUIERO SER...;;;13;;AUT,ILU,TRA;2839,2839,5337;2839;5;;;333;;;;;;;9788434843943;9788434843943;1;10;100;32;19,00;15,00;0,40;32,00;32,00;;;;;;PGR;;
AR20493;4;24;Gafitas;BVA. 57 GAFITAS;;;13;;AUT,ILU;2152,2799;2152;7;;;42;;;;6;;;9788434843158;9788434843158;1;10;52;80;19,00;12,00;0,70;32,00;32,00;;;;;;PGR;;
AR20555;4;24;¡Shhh... Esos muertos, que se callen!;BVR. 71 SHHH..ESOS MUERTOS,QUE SE CALLEN;;;13;;AUT;2632;2632;12;;;424;;;;;;;9788434840492;9788434840492;1;10;26;144;19,00;12,00;0,90;39,00;39,00;;;;;;PGR;;
AR20694;4;24;¡Jorge habla!;BVA. 59 ¡JORGE HABLA!;;;13;;AUT,ILU,TRA;2219,2502,5337;2219;7;;;42;;;;6;;;9788434844018;9788434844018;1;10;40;112;19,00;12,00;1,00;32,00;32,00;;;;;;PGR;;
AR20731;4;24;Las alas del sol;BVR. 75 LAS ALAS DEL SOL;;;13;;AUT,ILU;2469,7176;2469;12;;;424;;;0;3;;;9788434842625;9788434842625;1;10;26;176;19,00;12,00;1,10;39,00;39,00;;;;;;PGR;;
AR20750;4;24;Cuentos por palabras;BVR.108 CUENTOS POR PALABRAS;;;13;;AUT,ILU,TRA;3007,10699,4615;3007;12;;;424;;;;4;;;9788434864221;9788434864221;1;17;30;128;19,00;12,00;1,00;39,00;39,00;0,00;;;;;PGR;;
AR20869;4;24;El ponche de los deseos;BVR. 80 EL PONCHE DE LOS DESEOS;;;13;;AUT,TRA,TRA;2627,2606,5358;2627;12;;;424;;;;;;;9788434844414;9788434844414;1;10;26;176;19,00;12,00;1,30;39,00;39,00;;;;;;PGR;;
AR20891;4;24;Cartas peligrosas;BVN. 88 CARTAS PELIGROSAS;;;13;;AUT,ILU,TRA;2357,2373,4812;2357;9;;;373;;;;;;;9788434844032;9788434844032;1;10;38;128;19,00;12,00;1,00;32,50;32,50;;;;;;PGR;;
AR20932;4;24;Flon-Flon y Musina;BVPC.14 FLON-FLON Y MUSINA;;;13;;AUT,ILU,TRA;2253,2253,4812;2253;5;;;333;;;;;;;9788434863644;9788434863644;2;10;40;34;20,00;15,60;1,00;32,00;32,00;;;;;;PGR;;
AR20969;4;24;Si tienes un papá mago;BVB. 60 SI TIENES UN PAPA MAGO...;;;13;;AUT,ILU;2318,7700;2318;6;;;59;;;;3;;;9788434846616;9788434846616;1;10;50;64;19,00;12,00;0,60;32,00;32,00;;;;;;PGR;;
AR20980;4;24;¡Pobre Antonieta!;BVB. 59 ¡POBRE ANTONIETA!;;;13;;AUT,ILU;2551,2563;2551;6;;;59;;;;6;;;9788434845176;9788434845176;1;10;50;64;19,00;12,00;0,70;32,00;32,00;;;;;;PGR;;
AR21050;4;4;La Biblia didáctica;LA BIBLIA DIDACTICA;;9;13;;AUT,TRA;4601,4601;4601;11;;4;;;;;;;;9788434846142;9788434846142;3;10;12;818;23,00;15,50;3,40;66,90;66,90;;;;;;CON;;
AR21106;4;24;Falso movimiento;GA.124 FALSO MOVIMIENTO;;;13;;AUT;2026;2026;15;;;499;;;;;;;9788434845091;9788434845091;1;10;18;184;21,00;13,00;1,20;38,50;38,50;;;;;;PGR;;
AR21199;4;24;Víctor Jara;GA.183 VICTOR JARA;Reventando los silencios;;13;;AUT;2469;2469;14;;;499;;;;;;;9788434865648;9788434865648;1;10;26;208;21,00;13,00;1,40;38,50;38,50;;;;;;PGR;;
AR21232;4;24;¡Qué raros son los mayores!;BVP.28*QUE RAROS SON LOS MAYORES;;;13;;AUT,ILU,TRA;2085,3265,2085;2085;5;;;333;;;;;;;9788434846814;9788434846814;1;10;100;31;19,00;15,00;0,40;32,00;32,00;;;;;;PGR;;
AR21236;4;24;Nestor jardinero;Nestor jardinero;;;13;;AUT,AUT;5816,5817;5816,5817;4;;;;;;;;;;9788434864481;9788434864481;1;10;50;10;20,60;20,50;1,30;50,50;50,50;;;;;;PGR;;
AR21279;4;24;Atlas de los animales;MUM.37 ATLAS DE LOS ANIMALES;;;13;;AUT,AUT,ILU,TRA;2181,2747,2747,4812;2181,2747;3;;;367;;;;;;;9788434846562;9788434846562;2;10;40;38;18,00;16,00;1,00;45,00;45,00;;;;;;PGR;;
AR21292;4;24;Supergato;BVA. 35 SUPERGATO(INTERN);;;13;;AUT;12422;12422;8;;;42;;;;;;;9788434830899;9788434830899;1;10;46;96;19,00;12,00;0,80;32,00;32,00;;;;;;PGR;;
AR21357;4;1;Clave. Diccionario de uso del español actual;DICC.CLAVE;;;13;;AUT,PRO;4601,5926;4601;16;;4;;;;;;;;9788434851931;9788434851931;2;10;6;264;23,30;15,50;6,80;229,90;229,90;;;;;;CON;;
AR21433;4;24;El misterio del tren fantasma;TM. 1 EL MISTERIO DEL TREN FANTASMA;;;13;;AUT,ILU,TRA;2830,2118,4751;2830;9;;;463;;;;4;;;9788434847484;9788434847484;2;10;30;130;20,00;13,00;1,30;25,95;25,95;;;;;;PGR;;
AR21435;4;24;Terror en la clase;TM. 2 TERROR EN LA CLASE;;;13;;AUT,ILU,TRA;2830,2118,4751;2830;9;;;463;;;;4;;;9788434847491;9788434847491;2;10;32;128;20,00;13,00;1,40;25,95;25,95;;;;;;PGR;;
AR21436;4;24;Vacaciones en el hotel encantado;TM. 3 VACACIONES EN EL HOTEL ENCANTADO;;;13;;AUT,ILU,TRA;2830,2118,4751;2830;9;;;463;;;;;;;9788434847507;9788434847507;2;10;30;130;20,00;13,00;1,30;25,95;25,95;;;;;;PGR;;
AR21437;4;24;Operación susto a la hermana;TM. 4 OPERACION SUSTO A LA HERMANA;;;13;;AUT,ILU,TRA;2830,2118,4751;2830;9;;;463;;;;4;;;9788434847514;9788434847514;2;10;32;130;20,00;13,00;1,40;25,95;25,95;;;;;;PGR;;
AR21458;4;24;A veces tengo el mundo a mis pies;GA.131 A VECES TENGO EL MUNDO A MIS PIES;;;13;;AUT;11627;11627;14;;;499;;;;;;;9788434847729;9788434847729;1;10;38;140;21,00;13,00;1,00;38,50;38,50;;;;;;PGR;;
AR21459;4;24;¡Increíble Kamo!;BVR. 91 ¡INCREIBLE KAMO!;;;13;;AUT,ILU,TRA;2200,2031,4819;2200;12;;;424;;;;3;;;9788434850545;9788434850545;1;10;36;128;19,00;12,00;1,00;39,00;39,00;;;;;;PGR;;
AR21486;4;6;ELE. Diccionario de español para extranjeros.;DICC.DE ESPAÑOL PARA EXTRANJEROS 02;Con el español que se habla hoy en España y en América Latina.;;13;;AUT;4601;4601;16;;;;;;;;;;9788434886056;9788434886056;2;10;8;1408;23,00;16,50;5,20;86,00;86,00;;;;;;ELE;;
AR21512;4;24;El domador de monstruos;BVB. 65 EL DOMADOR DE MONSTRUOS;;;13;;AUT,ILU,TRA;4007,2567,5339;4007;6;;;59;;;;6;;;9788434850637;9788434850637;1;10;50;64;19,00;12,00;0,50;32,00;32,00;;;;;;PGR;;
AR21513;4;24;Fray Perico en la guerra;BVN. 61 FRAY PERICO EN LA GUERRA;;;13;;AUT,ILU;2497,2092;2497;9;;;373;;;;;;;9788434828865;9788434828865;1;10;28;160;19,00;12,00;1,10;32,50;32,50;;;;;;PGR;;
AR21517;4;24;El fabricante de sueños;BVN. 96 EL FABRICANTE DE SUEÑOS;;;13;;AUT,ILU;2841,2167;2841;9;;;373;;;0;4;;;9788434847873;9788434847873;1;10;44;112;19,00;12,00;1,00;32,50;32,50;;;;;;PGR;;
AR21520;4;24;El ladrón de mentiras;BVN. 99 EL LADRON DE MENTIRAS;;;13;;AUT,ILU;2761,6899;2761;9;;;373;;;0;3;;;9788434850521;9788434850521;1;10;44;96;19,00;12,00;0,70;32,50;32,50;;;;;;PGR;;
AR21521;4;24;El negocio de papá;BVR. 89 EL NEGOCIO DE PAPA;;;13;;AUT,ILU;2034,2286;2034;12;;;424;;;0;3;;;9788434848047;9788434848047;1;10;42;112;19,00;12,00;0,80;39,00;39,00;;;;;;PGR;;
AR21522;4;24;La tierra de las papas;BVR. 90 LA TIERRA DE LAS PAPAS;;;13;;AUT;2690;2690;12;;;424;;;0;3;;;9788434850538;9788434850538;1;10;32;142;19,00;12,00;1,10;39,00;39,00;;;;;;PGR;;
AR21559;4;24;El misterio de la mujer autómata;BVR. 88 EL MISTERIO DE LA MUJER AUTOMATA;;;13;;AUT,ILU;2456,2031;2456;12;;;424;;;;11;;;9788434847880;9788434847880;1;10;26;192;19,00;12,00;1,40;39,00;39,00;;;;;;PGR;;
AR21588;4;24;Fantasmas en el colegio;TM. 8 FANTASMAS EN EL COLEGIO;;;13;;AUT,AUT,ILU;2830,4751,2118;2830,4751;9;;;463;;;;4;;;9788434851542;9788434851542;2;10;32;130;20,00;13,00;1,30;25,95;25,95;;;;;;PGR;;
AR21591;4;24;El tango de Laura;GA.132 EL TANGO DE LAURA;;;13;;AUT;2453;2453;14;;;499;;;0;;;;9788434848139;9788434848139;1;10;34;160;21,00;13,00;1,20;38,50;38,50;;;;;;PGR;;
AR21621;4;24;La balada del Siglo xxi;GA.100 LA BALADA DE SIGLO XXI;;;13;;AUT;2469;2469;14;;;499;;;0;;;;9788434829022;9788434829022;1;10;32;167;21,00;13,00;1,20;38,50;38,50;;;;;;PGR;;
AR21709;4;24;Lili, Libertad;BVR. 92 LILI,LIBERTAD;;;13;;AUT,ILU;2340,5713;2340;12;;;424;;;;3;;;9788434850668;9788434850668;1;10;42;112;19,00;12,00;0,80;39,00;39,00;;;;;;PGR;;
AR21714;4;24;Atlas de la Tierra;MUM.43 ATLAS DE LA TIERRA;;;13;;AUT,ILU,TRA;5185,2199,4812;5185;3;;;367;;;;;;;9788434850972;9788434850972;2;10;40;36;18,00;16,00;1,00;45,00;45,00;;;;;;PGR;;
AR21716;4;24;El misterio del eunuco;GA.139 EL MISTERIO DEL EUNUCO;;;13;;AUT;5589;5589;14;;;499;;;;8;;;9788434846722;9788434846722;1;10;26;160;21,00;13,00;1,00;38,50;38,50;;;;;;PGR;;
AR21729;4;24;El zulo;GA. 54 EL ZULO;;;13;;AUT;2299;2299;14;;;499;;;;3;;;9788434850880;9788434850880;1;10;32;176;21,00;13,00;1,20;38,50;38,50;;;;;;PGR;;
AR21731;4;24;El último set;GA.113 EL ULTIMO SET;;;13;;AUT;2469;2469;14;;;499;;;;3;;;9788434850897;9788434850897;1;10;22;272;21,00;13,00;1,80;38,50;38,50;;;;;;PGR;;
AR21735;4;24;Los escarabajos vuelan al atardecer;GA. 31 LOS ESCARABAJOS VUELAN AL ATARDEC;;;13;;AUT;3266;3266;14;;;499;;;;5;;;9788434811638;9788434811638;1;10;18;232;21,00;13,00;1,40;38,50;38,50;;;;;;PGR;;
AR21737;4;24;Diario de Alberto;GA.115 DIARIO DE ALBERTO;;;13;;AUT,TRA;2311,2311;2311;14;;;499;;;0;;;;9788434850941;9788434850941;1;10;38;160;21,00;13,00;1,10;38,50;38,50;;;;;;PGR;;
AR21740;4;24;Así es la vida, Carlota;GA.103 ASI ES LA VIDA,CARLOTA;;;13;;AUT,TRA;2325,2325;2325;14;;;499;;;0;;;;9788434850958;9788434850958;1;10;38;160;21,00;13,00;1,10;38,50;38,50;;;;;;PGR;;
AR21804;4;24;Un barco cargado de cuentos;BVN.100 UN BARCO CARGADO DE...CUENTOS;;;13;;AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,ILU;2025,2034,2056,2085,2125,2141,2146,2152,2192,2254,2262,2292,2299,2301,2393,2474,2478,2497,2551,2690,2725,2761,2762,2841,3104,3111,3189,3236,3320,10493,2286;2025,2034,2056,2085,2125,2141,2146,2152,2192,2254,2262,2292,2299,2301,2393,2474,2478,2497,2551,2690,2725,2761,2762,2841,3104,3111,3189,3236,3320,10493;9;;;373;;;0;5;;;9788434851696;9788434851696;1;10;26;160;19,00;12,00;1,20;32,50;32,50;;;;;;PGR;;
AR21811;4;24;La sopera y el cazo;BVA. 71 LA SOPERA Y EL CAZO;;;13;;AUT,ILU,TRA;2627,2685,5326;2627;7;;;42;;;;4;;;9788434851252;9788434851252;1;10;46;96;19,00;12,00;0,80;32,00;32,00;;;;;;PGR;;
AR21819;4;24;El jardín del Arlequín;BVR. 93 EL JARDIN DEL ARLEQUIN;;;13;;AUT;2794;2794;12;;;424;;;;;;;9788434851269;9788434851269;1;10;26;204;19,00;12,00;1,50;39,00;39,00;;;;;;PGR;;
AR21834;4;24;De todo corazón;BVR.115 DE TODO CORAZON 111 POEMAS DE AM;111 Poemas de amor;;13;;AUT,COO,ILU;4601,5369,5723;4601;12;;;424;;;0;7;;;9788434867338;9788434867338;1;10;18;208;19,00;12,00;1,50;39,00;39,00;;;;;;PGR;;
AR21857;4;24;Querido Nadie;AR. 3 QUERIDO NADIE;"Estoy embarazada, ¿qué hago?";;13;;AUT,TRA;2114,5122;2114;14;;;25;;;;;;;9788434851856;9788434851856;1;10;28;168;21,00;13,00;1,10;38,50;38,50;;;;;;PGR;;
